e26d4c - [septiembre 08 del 2026, 10:52:33 pm], Método: GET, Ruta: /login
f1ac85 - [septiembre 08 del 2026, 10:52:35 pm], Método: GET, Ruta: /login
07739f - [septiembre 08 del 2026, 10:52:41 pm], Método: GET, Ruta: /
c5dd67 - [septiembre 08 del 2026, 10:53:07 pm], Método: GET, Ruta: /login
859d54 - [septiembre 08 del 2026, 10:53:30 pm], Método: GET, Ruta: /login
df13c4 - [septiembre 08 del 2026, 10:53:44 pm], Método: POST, Ruta: /login
8f0a81 - [septiembre 08 del 2026, 10:53:44 pm], Método: GET, Ruta: /inicio
b4230b - [septiembre 08 del 2026, 10:53:55 pm], Método: GET, Ruta: /usuarios
9b7f72 - [septiembre 08 del 2026, 10:53:57 pm], Método: GET, Ruta: /crear-usuarios
631b6c - [septiembre 08 del 2026, 10:53:59 pm], Método: POST, Ruta: /logout
9a1ffd - [septiembre 08 del 2026, 10:53:59 pm], Método: GET, Ruta: /login
fcaeab - [septiembre 08 del 2026, 10:55:55 pm], Método: GET, Ruta: /login
87cd7a - [septiembre 08 del 2026, 10:56:08 pm], Método: POST, Ruta: /login
402560 - [septiembre 08 del 2026, 10:56:08 pm], Método: GET, Ruta: /inicio
90440d - [septiembre 08 del 2026, 10:56:14 pm], Método: POST, Ruta: /logout
bfc204 - [septiembre 08 del 2026, 10:56:14 pm], Método: GET, Ruta: /
dcf2ef - [septiembre 09 del 2026, 08:56:27 am], Método: GET, Ruta: /login
d125be - [septiembre 09 del 2026, 08:56:41 am], Método: POST, Ruta: /login
f80b0a - [septiembre 09 del 2026, 08:56:41 am], Método: GET, Ruta: /inicio
029225 - [septiembre 09 del 2026, 08:57:25 am], Método: GET, Ruta: /usuarios
526abf - [septiembre 09 del 2026, 08:57:39 am], Método: GET, Ruta: /crear-usuarios
2a4f27 - [septiembre 09 del 2026, 08:58:00 am], Método: GET, Ruta: /usuarios/perfil/0a1e3d1f-7f3b-44ee-aada-6286bda226bb
cd90d0 - [septiembre 09 del 2026, 09:13:46 am], Método: GET, Ruta: /inicio
3fdc49 - [septiembre 09 del 2026, 09:14:06 am], Método: POST, Ruta: /logout
3deb35 - [septiembre 09 del 2026, 09:14:06 am], Método: GET, Ruta: /
926ac9 - [septiembre 13 del 2026, 11:20:42 am], Método: GET, Ruta: /
8ec321 - [septiembre 13 del 2026, 11:20:53 am], Método: GET, Ruta: /
6cdf27 - [septiembre 13 del 2026, 11:20:54 am], Método: GET, Ruta: /favicon.ico
cdd046 - [septiembre 14 del 2026, 10:03:08 am], Método: GET, Ruta: /notes
779d71 - [septiembre 14 del 2026, 11:10:27 am], Método: GET, Ruta: /
5374d5 - [septiembre 14 del 2026, 11:10:30 am], Método: GET, Ruta: /login
fc2c9b - [septiembre 14 del 2026, 11:10:38 am], Método: POST, Ruta: /login
ed7fa6 - [septiembre 14 del 2026, 11:10:38 am], Método: GET, Ruta: /inicio
0f7a3a - [septiembre 14 del 2026, 11:10:41 am], Método: GET, Ruta: /inicio
a50393 - [septiembre 14 del 2026, 11:10:51 am], Método: GET, Ruta: /usuarios
